Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity	UniqueSpec	UniqueSpecSum	UniqueAvgSpec	PreySequenceLength	UniProtID
ORF8	P12931	SRC	6|6	12	6.0	2	0|0|3|0|0|0|0|0|0|0|0|0	0.85	0.85	0.84	0.84	0.85	1.68	6.0	0.01	5.75	6.55	0.86	6|6	12	6.0	536	SRC_HUMAN
ORF8	P36956	SREBF1	7|9	16	8.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.65	80.0	0.0	8.0	4.15	0.65	6|6	12	6.0	1177	SRBP1_HUMAN
ORF8	Q12772	SREBF2	5|7	12	6.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.41	60.0	0.0	6.0	3.21	0.45	2|5	7	3.5	1141	SRBP2_HUMAN
ORF8	P48723	HSPA13	4|5	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	45.0	0.0	4.5	5.84	inf	4|5	9	4.5	471	HSP13_HUMAN
ORF8	Q10588	BST1	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	3.84	inf	2|2	4	2.0	318	BST1_HUMAN
ORF8	P78536	ADAM17	53|49	102	51.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	73.32	510.0	0.0	51.0	37.82	4.72	29|28	57	28.5	824	ADA17_HUMAN
ORF8	O15533	TAPBP	10|7	17	8.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.62	85.0	0.0	8.5	11.59	inf	5|5	10	5.0	448	TPSN_HUMAN
ORF8	P10646	TFPI	4|4	8	4.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	40.0	0.0	4.0	8.04	inf	4|4	8	4.0	304	TFPI1_HUMAN
ORF8	P02786	TFRC	38|34	72	36.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	51.85	360.0	0.0	36.0	28.94	7.58	26|23	49	24.5	760	TFR1_HUMAN
ORF8	P01137	TGFB1	36|36	72	36.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	54.69	360.0	0.0	36.0	56.4	inf	19|19	38	19.0	390	TGFB1_HUMAN
ORF8	P61812	TGFB2	28|21	49	24.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	32.78	245.0	0.0	24.5	33.87	inf	14|13	27	13.5	442	TGFB2_HUMAN
ORF8	Q15582	TGFBI	53|47	100	50.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	70.42	500.0	0.0	50.0	44.73	inf	25|26	51	25.5	683	BGH3_HUMAN
ORF8	P07996	THBS1	26|23	49	24.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	35.88	245.0	0.0	24.5	12.79	318.5	22|18	40	20.0	1170	TSP1_HUMAN
ORF8	P16035	TIMP2	4|3	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	35.0	0.0	3.5	9.72	inf	3|2	5	2.5	220	TIMP2_HUMAN
ORF8	P09871	C1S	4|6	10	5.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	50.0	0.0	5.0	4.44	inf	3|6	9	4.5	688	C1S_HUMAN
ORF8	P14625	HSP90B1	229|230	459	229.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	328.38	2295.0	0.0	229.5	174.63	79.56	59|58	117	58.5	803	ENPL_HUMAN
ORF8	P01031	C5	104|91	195	97.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	133.11	975.0	0.0	97.5	35.54	inf	61|55	116	58.0	1676	CO5_HUMAN
ORF8	P49411	TUFM	10|6	16	8.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.27	80.0	0.0	8.0	10.74	4.57	9|6	15	7.5	455	EFTU_HUMAN
ORF8	O75841	UPK1B	3|4	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	35.0	0.0	3.5	8.23	inf	2|3	5	2.5	260	UPK1B_HUMAN
ORF8	P98155	VLDLR	17|14	31	15.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	22.45	155.0	0.0	15.5	11.21	inf	15|13	28	14.0	845	VLDLR_HUMAN
ORF8	Q86Y07	VRK2	19|19	38	19.0	2	0|0|0|3|2|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	13.77	11.4	0.0	18.58	22.35	1.04	13|14	27	13.5	508	VRK2_HUMAN
ORF8	P56706	WNT7B	16|17	33	16.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	25.38	165.0	0.0	16.5	28.89	inf	14|14	28	14.0	349	WNT7B_HUMAN
ORF8	O43570	CA12	4|4	8	4.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	40.0	0.0	4.0	6.9	2.1	4|3	7	3.5	354	CAH12_HUMAN
ORF8	P54289	CACNA2D1	16|13	29	14.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	20.88	145.0	0.0	14.5	8.12	inf	16|12	28	14.0	1091	CA2D1_HUMAN
ORF8	Q13724	MOGS	7|4	11	5.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	55.0	0.0	5.5	4.6	inf	4|4	8	4.0	731	MOGS_HUMAN
ORF8	P55145	MANF	14|13	27	13.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	20.88	135.0	0.0	13.5	45.32	inf	9|9	18	9.0	182	MANF_HUMAN
ORF8	Q96HD1	CRELD1	7|6	13	6.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.02	65.0	0.0	6.5	9.41	inf	5|5	10	5.0	422	CREL1_HUMAN
ORF8	Q92187	ST8SIA4	4|5	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	45.0	0.0	4.5	7.66	inf	4|4	8	4.0	359	SIA8D_HUMAN
ORF8	Q6UW63	POGLUT2	12|6	18	9.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.02	90.0	0.0	9.0	10.95	inf	11|4	15	7.5	502	PLGT2_HUMAN
ORF8	Q9BVC6	TMEM109	3|4	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	35.0	0.0	3.5	8.8	5.52	3|3	6	3.0	243	TM109_HUMAN
ORF8	P27708	CAD	9|8	17	8.5	2	0|0|0|0|2|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.38	12.75	0.0	8.33	2.29	0.84	9|7	16	8.0	2225	PYR1_HUMAN
ORF8	Q96N66	MBOAT7	14|9	23	11.5	2	0|2|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.95	17.25	0.0	11.33	17.35	1.21	8|5	13	6.5	399	MBOA7_HUMAN
ORF8	Q6UXH1	CRELD2	8|4	12	6.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.71	60.0	0.0	6.0	9.12	inf	5|2	7	3.5	402	CREL2_HUMAN
ORF8	Q13838	DDX39B	3|4	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	5.08	35.0	0.0	3.5	5.0	0.49	2|4	6	3.0	428	DX39B_HUMAN
ORF8	Q8NBP0	TTC13	36|37	73	36.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	54.6	365.0	0.0	36.5	25.93	inf	26|28	54	27.0	860	TTC13_HUMAN
ORF8	Q96FL9	GALNT14	14|13	27	13.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	20.91	135.0	0.0	13.5	14.81	inf	11|10	21	10.5	557	GLT14_HUMAN
ORF8	Q6PJF5	RHBDF2	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	1.48	1.0	2|2	4	2.0	827	RHDF2_HUMAN
ORF8	Q8NBJ5	COLGALT1	12|11	23	11.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	17.9	115.0	0.0	11.5	11.3	inf	10|10	20	10.0	622	GT251_HUMAN
ORF8	Q6UWX4	HHIPL2	11|7	18	9.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.62	90.0	0.0	9.0	7.6	inf	9|5	14	7.0	724	HIPL2_HUMAN
ORF8	P48307	TFPI2	10|7	17	8.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.62	85.0	0.0	8.5	23.19	inf	7|6	13	6.5	224	TFPI2_HUMAN
ORF8	Q6ZMP0	THSD4	2|3	5	2.5	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.0	0.0	2.5	1.5	inf	2|2	4	2.0	1018	THSD4_HUMAN
ORF8	Q6P4A8	PLBD1	3|2	5	2.5	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.0	0.0	2.5	2.76	inf	2|2	4	2.0	553	PLBL1_HUMAN
ORF8	Q9BZ76	CNTNAP3	48|39	87	43.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	58.94	435.0	0.0	43.5	20.64	inf	33|30	63	31.5	1288	CNTP3_HUMAN
ORF8	O00124	UBXN8	5|6	11	5.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.39	55.0	0.0	5.5	12.45	1.32	5|6	11	5.5	270	UBXN8_HUMAN
ORF8	Q6NSJ5	LRRC8E	6|6	12	6.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.02	60.0	0.0	6.0	4.61	inf	6|6	12	6.0	796	LRC8E_HUMAN
ORF8	Q9BZQ6	EDEM3	16|13	29	14.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	20.91	145.0	0.0	14.5	9.51	inf	10|10	20	10.0	932	EDEM3_HUMAN
ORF8	Q9GZP0	PDGFD	3|3	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.96	30.0	0.0	3.0	4.95	inf	2|3	5	2.5	370	PDGFD_HUMAN
ORF8	P39060	COL18A1	22|17	39	19.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	26.89	195.0	0.0	19.5	7.86	inf	14|13	27	13.5	1516	COIA1_HUMAN
ORF8	Q9NRG9	AAAS	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	2.24	0.47	2|2	4	2.0	546	AAAS_HUMAN
ORF8	P27797	CALR	55|51	106	53.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	76.36	530.0	0.0	53.0	77.66	918.67	18|18	36	18.0	417	CALR_HUMAN
ORF8	O43852	CALU	11|10	21	10.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	16.34	105.0	0.0	10.5	19.86	inf	8|7	15	7.5	323	CALU_HUMAN
ORF8	Q8TB96	ITFG1	3|4	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	35.0	0.0	3.5	3.49	inf	2|4	6	3.0	612	TIP_HUMAN
ORF8	Q9H3N1	TMX1	5|6	11	5.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.38	55.0	0.0	5.5	12.0	1.38	5|5	10	5.0	280	TMX1_HUMAN
ORF8	Q9H0V9	LMAN2L	35|31	66	33.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	47.37	330.0	0.0	33.0	57.94	214.5	16|14	30	15.0	348	LMA2L_HUMAN
ORF8	Q8NBS9	TXNDC5	12|14	26	13.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	19.46	130.0	0.0	13.0	24.52	inf	8|10	18	9.0	324	TXND5_HUMAN
ORF8	Q8NC67	NETO2	27|28	55	27.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	41.56	275.0	0.0	27.5	32.44	3.83	17|19	36	18.0	518	NETO2_HUMAN
ORF8	P27824	CANX	44|35	79	39.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	53.87	395.0	0.0	39.5	40.77	21.62	21|17	38	19.0	592	CALX_HUMAN
ORF8	Q9H0U3	MAGT1	3|3	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	5.0	30.0	0.0	3.0	4.99	1.01	2|3	5	2.5	367	MAGT1_HUMAN
ORF8	Q9H6X2	ANTXR1	10|11	21	10.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	16.43	105.0	0.0	10.5	11.38	6.66	6|8	14	7.0	564	ANTR1_HUMAN
ORF8	O75882	ATRN	7|5	12	6.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.38	60.0	0.0	6.0	3.17	2.76	6|5	11	5.5	1156	ATRN_HUMAN
ORF8	Q96JF0	ST6GAL2	6|8	14	7.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.02	70.0	0.0	7.0	8.09	inf	5|6	11	5.5	529	SIAT2_HUMAN
ORF8	Q8TEQ8	PIGO	84|87	171	85.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	123.21	855.0	0.0	85.5	47.97	20.21	28|30	58	29.0	1089	PIGO_HUMAN
ORF8	Q53EU6	GPAT3	6|4	10	5.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	50.0	0.0	5.0	7.04	0.79	5|4	9	4.5	434	GPAT3_HUMAN
ORF8	Q96SK2	TMEM209	5|6	11	5.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.38	55.0	0.0	5.5	5.99	0.96	5|6	11	5.5	561	TM209_HUMAN
ORF8	P78357	CNTNAP1	6|6	12	6.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.02	60.0	0.0	6.0	2.65	inf	6|6	12	6.0	1384	CNTP1_HUMAN
ORF8	Q8IWB1	ITPRIP	3|2	5	2.5	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.0	0.0	2.5	2.79	0.77	3|2	5	2.5	547	IPRI_HUMAN
ORF8	O60513	B4GALT4	16|14	30	15.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	22.39	150.0	0.0	15.0	26.64	inf	11|10	21	10.5	344	B4GT4_HUMAN
ORF8	P50454	SERPINH1	38|39	77	38.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	57.59	385.0	0.0	38.5	56.28	11.64	19|18	37	18.5	418	SERPH_HUMAN
ORF8	Q14703	MBTPS1	14|9	23	11.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	14.76	115.0	0.0	11.5	6.68	12.2	11|8	19	9.5	1052	MBTP1_HUMAN
ORF8	Q9UBX1	CTSF	10|7	17	8.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.62	85.0	0.0	8.5	10.73	inf	8|5	13	6.5	484	CATF_HUMAN
ORF8	Q13444	ADAM15	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	1.48	14.86	2|2	4	2.0	824	ADA15_HUMAN
ORF8	Q13443	ADAM9	27|23	50	25.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	35.72	250.0	0.0	25.0	18.65	4.44	19|15	34	17.0	819	ADAM9_HUMAN
ORF8	P62491	RAB11A	5|3	8	4.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	5.0	40.0	0.0	4.0	15.77	2.63	4|3	7	3.5	155	RB11A_HUMAN
ORF8	O60462	NRP2	9|5	14	7.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.41	70.0	0.0	7.0	4.62	11.74	7|3	10	5.0	926	NRP2_HUMAN
ORF8	Q92820	GGH	16|16	32	16.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	25.44	160.0	0.0	16.0	30.74	inf	9|8	17	8.5	318	GGH_HUMAN
ORF8	Q9UNP4	ST3GAL5	9|7	16	8.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.62	80.0	0.0	8.0	11.69	138.67	7|5	12	6.0	418	SIAT9_HUMAN
ORF8	O95470	SGPL1	7|7	14	7.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.62	70.0	0.0	7.0	7.53	1.99	7|7	14	7.0	568	SGPL1_HUMAN
ORF8	O15460	P4HA2	10|9	19	9.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	14.76	95.0	0.0	9.5	10.89	inf	9|8	17	8.5	533	P4HA2_HUMAN
ORF8	O95210	STBD1	14|16	30	15.0	2	0|2|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.08	22.5	0.0	14.83	25.31	1.41	11|11	22	11.0	358	STBD1_HUMAN
ORF8	Q5T8D3	ACBD5	11|14	25	12.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	17.9	125.0	0.0	12.5	15.59	1.72	7|9	16	8.0	490	ACBD5_HUMAN
ORF8	Q969Y0	NXPE3	7|8	15	7.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.62	75.0	0.0	7.5	8.2	inf	5|6	11	5.5	559	NXPE3_HUMAN
ORF8	Q99650	OSMR	7|8	15	7.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.62	75.0	0.0	7.5	4.68	0.61	5|5	10	5.0	979	OSMR_HUMAN
ORF8	O95292	VAPB	12|13	25	12.5	2	0|0|3|0|0|0|0|0|0|0|2|0	1.0	1.0	1.0	1.0	1.0	6.84	7.5	0.0	12.08	30.37	1.37	8|8	16	8.0	243	VAPB_HUMAN
ORF8	Q9P0L0	VAPA	11|9	20	10.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	14.76	100.0	0.0	10.0	24.54	1.31	4|5	9	4.5	249	VAPA_HUMAN
ORF8	Q9ULG6	CCPG1	60|60	120	60.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	89.02	600.0	0.0	60.0	45.43	inf	35|34	69	34.5	807	CCPG1_HUMAN
ORF8	O95395	GCNT3	40|33	73	36.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	50.27	365.0	0.0	36.5	50.92	949.0	24|19	43	21.5	438	GCNT3_HUMAN
ORF8	O75911	DHRS3	4|2	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.0	0.98	1.0	0.98	3.11	30.0	0.0	3.0	6.07	0.41	4|2	6	3.0	302	DHRS3_HUMAN
ORF8	P35606	COPB2	2|6	8	4.0	2	0|0|0|0|2|0|0|0|0|0|0|0	0.7	0.95	0.69	0.95	0.7	-0.25	6.0	0.01	3.83	2.58	0.43	2|5	7	3.5	906	COPB2_HUMAN
ORF8	Q9Y653	ADGRG1	7|7	14	7.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.62	70.0	0.0	7.0	6.23	33.09	5|5	10	5.0	687	AGRG1_HUMAN
ORF8	O43396	TXNL1	25|26	51	25.5	2	2|0|4|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.17	12.75	0.0	25.0	52.85	4.73	13|16	29	14.5	289	TXNL1_HUMAN
ORF8	Q99805	TM9SF2	5|3	8	4.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	5.02	40.0	0.0	4.0	3.69	1.41	4|2	6	3.0	663	TM9S2_HUMAN
ORF8	Q9UNQ0	ABCG2	3|2	5	2.5	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.0	0.0	2.5	2.5	0.56	3|2	5	2.5	611	ABCG2_HUMAN
ORF8	O43529	CHST10	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	3.43	inf	2|2	4	2.0	356	CHSTA_HUMAN
ORF8	Q8WTV0	SCARB1	24|22	46	23.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	34.31	230.0	0.0	23.0	27.77	4.73	13|12	25	12.5	506	SCRB1_HUMAN
ORF8	Q9NZ01	TECR	4|3	7	3.5	2	0|0|0|0|0|0|0|0|2|0|0|0	0.74	0.81	0.77	0.84	0.77	0.85	5.25	0.01	3.33	6.61	0.5	3|2	5	2.5	308	TECR_HUMAN
ORF8	O75396	SEC22B	23|31	54	27.0	2	9|5|9|4|6|0|0|0|5|5|4|5	0.96	1.0	0.96	1.0	0.96	2.43	3.38	0.0	22.67	64.42	1.53	11|13	24	12.0	215	SC22B_HUMAN
ORF8	O75354	ENTPD6	10|7	17	8.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.62	85.0	0.0	8.5	11.12	inf	9|7	16	8.0	467	ENTP6_HUMAN
ORF8	Q9UNW1	MINPP1	3|4	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	35.0	0.0	3.5	4.39	inf	2|3	5	2.5	487	MINP1_HUMAN
ORF8	P13667	PDIA4	113|120	233	116.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	164.5	1165.0	0.0	116.5	110.36	51.78	48|49	97	48.5	645	PDIA4_HUMAN
ORF8	Q9NYQ6	CELSR1	12|6	18	9.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.02	90.0	0.0	9.0	1.82	234.0	7|4	11	5.5	3014	CELR1_HUMAN
ORF8	O94851	MICAL2	3|3	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.96	30.0	0.0	3.0	1.63	0.55	2|3	5	2.5	1124	MICA2_HUMAN
ORF8	Q92611	EDEM1	5|3	8	4.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.99	40.0	0.0	4.0	3.72	inf	2|2	4	2.0	657	EDEM1_HUMAN
ORF8	Q9UBG0	MRC2	24|25	49	24.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	37.18	245.0	0.0	24.5	10.12	12.37	19|17	36	18.0	1479	MRC2_HUMAN
ORF9B	P46926	GNPDA1	3|4	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.99	35.0	0.0	3.5	7.52	12.13	3|4	7	3.5	289	GNPI1_HUMAN
ORF9B	P43897	TSFM	11|8	19	9.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	13.23	95.0	0.0	9.5	18.15	inf	10|7	17	8.5	325	EFTS_HUMAN
ORF9B	Q9UK73	FEM1B	2|3	5	2.5	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.0	0.0	2.5	2.48	inf	2|3	5	2.5	627	FEM1B_HUMAN
ORF9B	P42704	LRPPRC	92|81	173	86.5	2	8|4|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	16.58	21.62	0.0	85.5	38.09	25.41	57|55	112	56.0	1394	LPPRC_HUMAN
ORF9B	Q12931	TRAP1	63|61	124	62.0	2	10|9|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.94	9.79	0.0	60.42	57.64	8.3	33|32	65	32.5	651	TRAP1_HUMAN
ORF9B	Q9UJS0	SLC25A13	15|17	32	16.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	23.89	160.0	0.0	16.0	14.7	416.0	14|13	27	13.5	676	CMC2_HUMAN
ORF9B	O75521	ECI2	5|4	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	45.0	0.0	4.5	7.68	inf	5|3	8	4.0	364	ECI2_HUMAN
ORF9B	O43615	TIMM44	37|34	71	35.5	2	3|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.93	35.5	0.0	35.25	48.43	11.39	25|23	48	24.0	452	TIM44_HUMAN
ORF9B	O75947	ATP5PD	5|6	11	5.5	2	0|0|2|0|0|0|0|0|0|0|0|0	0.93	0.95	0.92	0.95	0.93	2.19	8.25	0.01	5.33	24.16	inf	5|5	10	5.0	137	ATP5H_HUMAN
ORF9B	Q99536	VAT1	9|7	16	8.0	2	0|0|2|0|2|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.83	6.0	0.0	7.67	12.12	4.9	8|6	14	7.0	393	VAT1_HUMAN
ORF9B	Q5JRX3	PITRM1	6|4	10	5.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.73	50.0	0.0	5.0	2.99	52.0	4|3	7	3.5	1038	PREP_HUMAN
ORF9B	Q96TA2	YME1L1	7|12	19	9.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.62	95.0	0.0	9.5	8.24	5.15	6|9	15	7.5	716	YMEL1_HUMAN
